Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,SMA_20,EMA_20,RSI,MACD,Signal_Line
2023-09-28,2691.0,2675.0,2724.5,2645.0,41198000,0.6,3,3,9,2023,271,28,39,,2675.900554086075,,-23.076840414060825,-19.91488340159749
2023-09-29,2636.0,2695.0,2712.0,2625.5,29526000,-2.04,4,3,9,2023,272,29,39,,2674.3111387267145,,-27.991774759588225,-19.124394148481656
2023-10-02,2612.5,2640.0,2696.0,2604.0,29312000,-0.89,0,4,10,2023,275,2,40,,2678.3438901716318,,-28.25786514592164,-16.907548995705014
2023-10-03,2624.0,2610.0,2647.0,2565.0,25571000,0.44,1,4,10,2023,276,3,40,,2685.274825979172,,-25.79374247326541,-14.069969958150857
2023-10-04,2606.0,2620.0,2645.0,2572.0,25969000,-0.69,2,4,10,2023,277,4,40,,2691.72480766119,,-23.444353280554424,-11.139026829372218
2023-10-05,2624.5,2605.5,2636.5,2575.5,17451000,0.71,3,4,10,2023,278,5,40,,2700.748471625526,,-18.27194229959605,-8.062695216576666
2023-10-06,2654.0,2626.0,2683.5,2601.0,27307000,1.12,4,4,10,2023,279,6,40,,2708.7746265334763,,-13.287927668633074,-5.51038344582182
2023-10-09,2652.5,2680.0,2720.0,2636.5,26305000,-0.06,0,4,10,2023,282,9,41,,2714.5403766948953,,-9.736870046295735,-3.5659973901190067
2023-10-10,2720.0,2660.0,2720.0,2646.0,33533000,2.54,1,4,10,2023,283,10,41,,2721.070942662779,,-4.910074753111985,-2.0232792260748247
2023-10-11,2670.0,2725.0,2764.5,2652.0,43132000,-1.84,2,4,10,2023,284,11,41,,2721.1836734693875,,-5.550636764312458,-1.3015803443155347
2023-10-12,2713.0,2670.0,2735.0,2670.0,21632000,1.61,3,4,10,2023,285,12,41,,2726.5714285714284,,-1.1965811965815192,-0.23931623931630386
2023-10-13,2728.0,2724.5,2738.5,2696.0,21314000,0.55,4,4,10,2023,286,13,41,,2728.0,,0.0,0.0
